,year_film,year_ceremony,ceremony,category,film,winner,name
15410,2013,2014,86,directing,Nebraska,False,Alexander Payne
15411,2013,2014,86,directing,12 Years a Slave,False,Steve McQueen
15412,2013,2014,86,directing,The Wolf of Wall Street,False,Martin Scorsese
15413,2013,2014,86,documentary (feature),The Act of Killing,False,Joshua Oppenheimer
15414,2013,2014,86,documentary (feature),The Act of Killing,False,Signe Byrge Sørensen
15415,2013,2014,86,documentary (feature),Cutie and the Boxer,False,Zachary Heinzerling
15416,2013,2014,86,documentary (feature),Cutie and the Boxer,False,Lydia Dean Pilcher
15417,2013,2014,86,documentary (feature),Dirty Wars,False,Richard Rowley
15418,2013,2014,86,documentary (feature),Dirty Wars,False,Jeremy Scahill
15419,2013,2014,86,documentary (feature),The Square,False,Jehane Noujaim
15420,2013,2014,86,documentary (feature),The Square,False,Karim Amer
15421,2013,2014,86,documentary (feature),20 Feet from Stardom,True,Morgan Neville
15422,2013,2014,86,documentary (feature),20 Feet from Stardom,True,Gil Friesen
15423,2013,2014,86,documentary (feature),20 Feet from Stardom,True,Caitrin Rogers
15424,2013,2014,86,documentary (short subject),CaveDigger,False,Jeffrey Karoff
15425,2013,2014,86,documentary (short subject),Facing Fear,False,Jason Cohen
15426,2013,2014,86,documentary (short subject),Karama Has No Walls,False,Sara Ishaq
15427,2013,2014,86,documentary (short subject),The Lady in Number 6: Music Saved My Life,True,Malcolm Clarke
15428,2013,2014,86,documentary (short subject),The Lady in Number 6: Music Saved My Life,True,Nicholas Reed
15429,2013,2014,86,documentary (short subject),Prison Terminal: The Last Days of Private Jack Hall,False,Edgar Barens
15430,2013,2014,86,film editing,American Hustle,False,Jay Cassidy
15431,2013,2014,86,film editing,American Hustle,False,Crispin Struthers
15432,2013,2014,86,film editing,American Hustle,False,Alan Baumgarten
15433,2013,2014,86,film editing,Captain Phillips,False,Christopher Rouse
15434,2013,2014,86,film editing,Dallas Buyers Club,False,John Mac McMurphy
15435,2013,2014,86,film editing,Dallas Buyers Club,False,Martin Pensa
15436,2013,2014,86,film editing,Gravity,True,Alfonso Cuarón
15437,2013,2014,86,film editing,Gravity,True,Mark Sanger
15438,2013,2014,86,film editing,12 Years a Slave,False,Joe Walker
15439,2013,2014,86,foreign language film,The Broken Circle Breakdown,False,Belgium
15440,2013,2014,86,foreign language film,The Great Beauty,True,Italy
15441,2013,2014,86,foreign language film,The Hunt,False,Denmark
15442,2013,2014,86,foreign language film,The Missing Picture,False,Cambodia
15443,2013,2014,86,foreign language film,Omar,False,Palestine
15444,2013,2014,86,makeup and hairstyling,Dallas Buyers Club,True,Adruitha Lee
15445,2013,2014,86,makeup and hairstyling,Dallas Buyers Club,True,Robin Mathews
15446,2013,2014,86,makeup and hairstyling,Jackass Presents: Bad Grandpa,False,Stephen Prouty
15447,2013,2014,86,makeup and hairstyling,The Lone Ranger,False,Joel Harlow
15448,2013,2014,86,makeup and hairstyling,The Lone Ranger,False,Gloria Pasqua-Casny
15449,2013,2014,86,music (original score),The Book Thief,False,John Williams
15450,2013,2014,86,music (original score),Gravity,True,Steven Price
15451,2013,2014,86,music (original score),Her,False,William Butler
15452,2013,2014,86,music (original score),Her,False,Owen Pallett
15453,2013,2014,86,music (original score),Philomena,False,Alexandre Desplat
15454,2013,2014,86,music (original score),Saving Mr. Banks,False,Thomas Newman
15455,2013,2014,86,music (original song),Alone Yet Not Alone,False,Bruce Broughton
15456,2013,2014,86,music (original song),Alone Yet Not Alone,False,Dennis Spiegel
15457,2013,2014,86,music (original song),Despicable Me 2,False,Music
15458,2013,2014,86,music (original song),Despicable Me 2,False,Pharrell Williams
15459,2013,2014,86,music (original song),Frozen,True,Music
15460,2013,2014,86,music (original song),Frozen,True,Kristen Anderson-Lopez
15461,2013,2014,86,music (original song),Frozen,True,Robert Lopez
15462,2013,2014,86,music (original song),Her,False,Karen O
15463,2013,2014,86,music (original song),Her,False,Karen O
15464,2013,2014,86,music (original song),Her,False,Spike Jonze
15465,2013,2014,86,music (original song),Mandela: Long Walk to Freedom,False,Paul Hewson
15466,2013,2014,86,music (original song),Mandela: Long Walk to Freedom,False,Dave Evans
15467,2013,2014,86,music (original song),Mandela: Long Walk to Freedom,False,Adam Clayton
15468,2013,2014,86,music (original song),Mandela: Long Walk to Freedom,False,Larry Mullen
15469,2013,2014,86,music (original song),Mandela: Long Walk to Freedom,False,Paul Hewson
15470,2013,2014,86,best picture,American Hustle,False,Charles Roven
15471,2013,2014,86,best picture,American Hustle,False,Richard Suckle
15472,2013,2014,86,best picture,American Hustle,False,Megan Ellison
15473,2013,2014,86,best picture,American Hustle,False,Jonathan Gordon
15475,2013,2014,86,best picture,Captain Phillips,False,Scott Rudin
15476,2013,2014,86,best picture,Captain Phillips,False,Dana Brunetti
15477,2013,2014,86,best picture,Captain Phillips,False,Michael De Luca
15479,2013,2014,86,best picture,Dallas Buyers Club,False,Robbie Brenner
15480,2013,2014,86,best picture,Dallas Buyers Club,False,Rachel Winter
15482,2013,2014,86,best picture,Gravity,False,Alfonso Cuarón
15483,2013,2014,86,best picture,Gravity,False,David Heyman
15485,2013,2014,86,best picture,Her,False,Megan Ellison
15486,2013,2014,86,best picture,Her,False,Spike Jonze
15487,2013,2014,86,best picture,Her,False,Vincent Landay
15489,2013,2014,86,best picture,Nebraska,False,Albert Berger
15490,2013,2014,86,best picture,Nebraska,False,Ron Yerxa
15492,2013,2014,86,best picture,Philomena,False,Gabrielle Tana
15493,2013,2014,86,best picture,Philomena,False,Steve Coogan
15494,2013,2014,86,best picture,Philomena,False,Tracey Seaward
15496,2013,2014,86,best picture,12 Years a Slave,True,Brad Pitt
15497,2013,2014,86,best picture,12 Years a Slave,True,Dede Gardner
15498,2013,2014,86,best picture,12 Years a Slave,True,Jeremy Kleiner
15499,2013,2014,86,best picture,12 Years a Slave,True,Steve McQueen
15500,2013,2014,86,best picture,12 Years a Slave,True,Anthony Katagas
15502,2013,2014,86,best picture,The Wolf of Wall Street,False,Martin Scorsese
15503,2013,2014,86,best picture,The Wolf of Wall Street,False,Leonardo DiCaprio
15504,2013,2014,86,best picture,The Wolf of Wall Street,False,Joey McFarland
15505,2013,2014,86,best picture,The Wolf of Wall Street,False,Emma Tillinger Koskoff
15507,2013,2014,86,production design,American Hustle,False,Production Design: Judy Becker
15508,2013,2014,86,production design,American Hustle,False,Set Decoration: Heather Loeffler
15509,2013,2014,86,production design,Gravity,False,Production Design: Andy Nicholson
15510,2013,2014,86,production design,Gravity,False,Set Decoration: Rosie Goodwin
15511,2013,2014,86,production design,Gravity,False,Joanne Woollard
15512,2013,2014,86,production design,The Great Gatsby,True,Production Design: Catherine Martin
15513,2013,2014,86,production design,The Great Gatsby,True,Set Decoration: Beverley Dunn
15514,2013,2014,86,production design,Her,False,Production Design: K.K. Barrett
15515,2013,2014,86,production design,Her,False,Set Decoration: Gene Serdena
15516,2013,2014,86,production design,12 Years a Slave,False,Production Design: Adam Stockhausen
15517,2013,2014,86,production design,12 Years a Slave,False,Set Decoration: Alice Baker
15518,2013,2014,86,short film (animated),Feral,False,Daniel Sousa
15519,2013,2014,86,short film (animated),Feral,False,Dan Golden
15520,2013,2014,86,short film (animated),Get a Horse!,False,Lauren MacMullan
15521,2013,2014,86,short film (animated),Get a Horse!,False,Dorothy McKim
15522,2013,2014,86,short film (animated),Mr. Hublot,True,Laurent Witz
15523,2013,2014,86,short film (animated),Mr. Hublot,True,Alexandre Espigares
15524,2013,2014,86,short film (animated),Possessions,False,Shuhei Morita
15525,2013,2014,86,short film (animated),Room on the Broom,False,Max Lang
15526,2013,2014,86,short film (animated),Room on the Broom,False,Jan Lachauer
15527,2013,2014,86,short film (live action),Aquel No Era Yo (That Wasn't Me),False,Esteban Crespo
15528,2013,2014,86,short film (live action),Avant Que De Tout Perdre (Just before Losing Everything),False,Xavier Legrand
15529,2013,2014,86,short film (live action),Avant Que De Tout Perdre (Just before Losing Everything),False,Alexandre Gavras
15530,2013,2014,86,short film (live action),Helium,True,Anders Walter
15531,2013,2014,86,short film (live action),Helium,True,Kim Magnusson
15532,2013,2014,86,short film (live action),Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),False,Selma Vilhunen
15533,2013,2014,86,short film (live action),Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),False,Kirsikka Saari
15534,2013,2014,86,short film (live action),The Voorman Problem,False,Mark Gill
15535,2013,2014,86,short film (live action),The Voorman Problem,False,Baldwin Li
15536,2013,2014,86,sound editing,All Is Lost,False,Steve Boeddeker
15537,2013,2014,86,sound editing,All Is Lost,False,Richard Hymns
15538,2013,2014,86,sound editing,Captain Phillips,False,Oliver Tarney
15539,2013,2014,86,sound editing,Gravity,True,Glenn Freemantle
15540,2013,2014,86,sound editing,The Hobbit: The Desolation of Smaug,False,Brent Burge
15541,2013,2014,86,sound editing,The Hobbit: The Desolation of Smaug,False,Chris Ward
15542,2013,2014,86,sound editing,Lone Survivor,False,Wylie Stateman
15543,2013,2014,86,sound mixing,Captain Phillips,False,Chris Burdon
15544,2013,2014,86,sound mixing,Captain Phillips,False,Mark Taylor
15545,2013,2014,86,sound mixing,Captain Phillips,False,Mike Prestwood Smith
15546,2013,2014,86,sound mixing,Captain Phillips,False,Chris Munro
15547,2013,2014,86,sound mixing,Gravity,True,Skip Lievsay
15548,2013,2014,86,sound mixing,Gravity,True,Niv Adiri
15549,2013,2014,86,sound mixing,Gravity,True,Christopher Benstead
15550,2013,2014,86,sound mixing,Gravity,True,Chris Munro
15551,2013,2014,86,sound mixing,The Hobbit: The Desolation of Smaug,False,Christopher Boyes
15552,2013,2014,86,sound mixing,The Hobbit: The Desolation of Smaug,False,Michael Hedges
15553,2013,2014,86,sound mixing,The Hobbit: The Desolation of Smaug,False,Michael Semanick
15554,2013,2014,86,sound mixing,The Hobbit: The Desolation of Smaug,False,Tony Johnson
15555,2013,2014,86,sound mixing,Inside Llewyn Davis,False,Skip Lievsay
15556,2013,2014,86,sound mixing,Inside Llewyn Davis,False,Greg Orloff
15557,2013,2014,86,sound mixing,Inside Llewyn Davis,False,Peter F. Kurland
15558,2013,2014,86,sound mixing,Lone Survivor,False,Andy Koyama
15559,2013,2014,86,sound mixing,Lone Survivor,False,Beau Borders
15560,2013,2014,86,sound mixing,Lone Survivor,False,David Brownlow
15561,2013,2014,86,visual effects,Gravity,True,Tim Webber
15562,2013,2014,86,visual effects,Gravity,True,Chris Lawrence
15563,2013,2014,86,visual effects,Gravity,True,David Shirk
15564,2013,2014,86,visual effects,Gravity,True,Neil Corbould
15565,2013,2014,86,visual effects,The Hobbit: The Desolation of Smaug,False,Joe Letteri
15566,2013,2014,86,visual effects,The Hobbit: The Desolation of Smaug,False,Eric Saindon
15567,2013,2014,86,visual effects,The Hobbit: The Desolation of Smaug,False,David Clayton
15568,2013,2014,86,visual effects,The Hobbit: The Desolation of Smaug,False,Eric Reynolds
15569,2013,2014,86,visual effects,Iron Man 3,False,Christopher Townsend
15570,2013,2014,86,visual effects,Iron Man 3,False,Guy Williams
15571,2013,2014,86,visual effects,Iron Man 3,False,Erik Nash
15572,2013,2014,86,visual effects,Iron Man 3,False,Dan Sudick
15573,2013,2014,86,visual effects,The Lone Ranger,False,Tim Alexander
15574,2013,2014,86,visual effects,The Lone Ranger,False,Gary Brozenich
15575,2013,2014,86,visual effects,The Lone Ranger,False,Edson Williams
15576,2013,2014,86,visual effects,The Lone Ranger,False,John Frazier
15577,2013,2014,86,visual effects,Star Trek Into Darkness,False,Roger Guyett
15578,2013,2014,86,visual effects,Star Trek Into Darkness,False,Patrick Tubach
15579,2013,2014,86,visual effects,Star Trek Into Darkness,False,Ben Grossmann
15580,2013,2014,86,visual effects,Star Trek Into Darkness,False,Burt Dalton
15581,2013,2014,86,writing (adapted screenplay),Before Midnight,False,Richard Linklater
15582,2013,2014,86,writing (adapted screenplay),Before Midnight,False,Julie Delpy
15583,2013,2014,86,writing (adapted screenplay),Before Midnight,False,Ethan Hawke
15584,2013,2014,86,writing (adapted screenplay),Captain Phillips,False,Billy Ray
15585,2013,2014,86,writing (adapted screenplay),Philomena,False,Steve Coogan
15586,2013,2014,86,writing (adapted screenplay),Philomena,False,Jeff Pope
15587,2013,2014,86,writing (adapted screenplay),12 Years a Slave,True,John Ridley
15588,2013,2014,86,writing (adapted screenplay),The Wolf of Wall Street,False,Terence Winter
15589,2013,2014,86,writing (original screenplay),American Hustle,False,Eric Warren Singer
15590,2013,2014,86,writing (original screenplay),American Hustle,False,David O. Russell
15591,2013,2014,86,writing (original screenplay),Blue Jasmine,False,Woody Allen
15592,2013,2014,86,writing (original screenplay),Dallas Buyers Club,False,Craig Borten
15593,2013,2014,86,writing (original screenplay),Dallas Buyers Club,False,Melisa Wallack
15594,2013,2014,86,writing (original screenplay),Her,True,Spike Jonze
15595,2013,2014,86,writing (original screenplay),Nebraska,False,Bob Nelson
15596,2014,2015,87,actor in a leading role,Foxcatcher,False,Steve Carell
15597,2014,2015,87,actor in a leading role,American Sniper,False,Bradley Cooper
15598,2014,2015,87,actor in a leading role,The Imitation Game,False,Benedict Cumberbatch
15599,2014,2015,87,actor in a leading role,Birdman or (The Unexpected Virtue of Ignorance),False,Michael Keaton
15600,2014,2015,87,actor in a leading role,The Theory of Everything,True,Eddie Redmayne
15601,2014,2015,87,actor in a supporting role,The Judge,False,Robert Duvall
15602,2014,2015,87,actor in a supporting role,Boyhood,False,Ethan Hawke
15603,2014,2015,87,actor in a supporting role,Birdman or (The Unexpected Virtue of Ignorance),False,Edward Norton
15604,2014,2015,87,actor in a supporting role,Foxcatcher,False,Mark Ruffalo
15605,2014,2015,87,actor in a supporting role,Whiplash,True,J.K. Simmons
15606,2014,2015,87,actress in a leading role,"Two Days, One Night",False,Marion Cotillard
15607,2014,2015,87,actress in a leading role,The Theory of Everything,False,Felicity Jones
15608,2014,2015,87,actress in a leading role,Still Alice,True,Julianne Moore
15609,2014,2015,87,actress in a leading role,Gone Girl,False,Rosamund Pike
15610,2014,2015,87,actress in a leading role,Wild,False,Reese Witherspoon
15611,2014,2015,87,actress in a supporting role,Boyhood,True,Patricia Arquette
15612,2014,2015,87,actress in a supporting role,Wild,False,Laura Dern
15613,2014,2015,87,actress in a supporting role,The Imitation Game,False,Keira Knightley
15614,2014,2015,87,actress in a supporting role,Birdman or (The Unexpected Virtue of Ignorance),False,Emma Stone
15615,2014,2015,87,actress in a supporting role,Into the Woods,False,Meryl Streep
15616,2014,2015,87,animated feature film,Big Hero 6,True,Don Hall
15617,2014,2015,87,animated feature film,Big Hero 6,True,Chris Williams
15618,2014,2015,87,animated feature film,Big Hero 6,True,Roy Conli
15619,2014,2015,87,animated feature film,The Boxtrolls,False,Anthony Stacchi
15620,2014,2015,87,animated feature film,The Boxtrolls,False,Graham Annable
15621,2014,2015,87,animated feature film,The Boxtrolls,False,Travis Knight
15622,2014,2015,87,animated feature film,How to Train Your Dragon 2,False,Dean DeBlois
15623,2014,2015,87,animated feature film,How to Train Your Dragon 2,False,Bonnie Arnold
15624,2014,2015,87,animated feature film,Song of the Sea,False,Tomm Moore
15625,2014,2015,87,animated feature film,Song of the Sea,False,Paul Young
15626,2014,2015,87,animated feature film,The Tale of the Princess Kaguya,False,Isao Takahata
15627,2014,2015,87,animated feature film,The Tale of the Princess Kaguya,False,Yoshiaki Nishimura
15628,2014,2015,87,cinematography,Birdman or (The Unexpected Virtue of Ignorance),True,Emmanuel Lubezki
